1	garden	garden	3,6
1	garden	garden	12,6
1	hallway	hallway	15,17
1	hallway	hallway	21,10
1	kitchen	kitchen	29,28
2	garden	garden	9,3
2	bedroom	bedroom	13,6
2	bedroom	bedroom	13,6
2	bedroom	bedroom	13,6
2	hallway	hallway	21,2
3	bedroom	bedroom	6,1
3	bedroom	bedroom	6,1
3	office	office	12,5
3	office	office	15,14
3	bedroom	bedroom	18,20
4	bedroom	bedroom	4,3
4	kitchen	kitchen	6,9
4	kitchen	kitchen	15,9
4	kitchen	kitchen	15,9
4	garden	garden	22,21
5	office	office	2,6
5	hallway	hallway	12,4
5	hallway	hallway	12,4
5	office	office	15,6
5	bedroom	bedroom	23,24
6	garden	garden	13,1
6	garden	garden	20,1
6	garden	garden	20,1
6	bathroom	bathroom	31,24
6	office	office	30,34
7	bathroom	bathroom	12,16
7	bathroom	bathroom	18,16
7	garden	garden	28,29
7	bathroom	bathroom	30,33
7	office	office	35,32
8	office	office	3,4
8	kitchen	kitchen	2,7
8	garden	garden	12,11
8	garden	garden	12,11
8	garden	garden	12,11
9	bedroom	bedroom	5,2
9	bedroom	bedroom	5,2
9	garden	garden	16,18
9	garden	garden	16,18
9	bathroom	bathroom	24,23
10	bedroom	bedroom	1,3
10	bathroom	bathroom	6,7
10	bathroom	bathroom	6,7
10	kitchen	kitchen	12,9
10	bathroom	bathroom	13,7
11	garden	garden	4,2
11	office	office	21,19
11	office	office	21,19
11	bedroom	bedroom	27,26
11	bathroom	bathroom	29,9
12	bedroom	bedroom	6,8
12	bedroom	bedroom	6,8
12	bedroom	bedroom	14,8
12	bedroom	bedroom	14,8
12	bathroom	bathroom	22,10
13	office	office	5,2
13	office	office	5,2
13	bathroom	bathroom	12,9
13	office	office	14,16
13	office	office	20,16
14	bedroom	bedroom	10,7
14	bedroom	bedroom	10,7
14	bedroom	bedroom	10,7
14	office	office	20,21
14	office	office	24,21
15	bathroom	bathroom	8,6
15	bathroom	bathroom	20,6
15	office	office	23,26
15	hallway	hallway	34,28
15	hallway	hallway	34,28
16	hallway	hallway	5,1
16	hallway	hallway	5,1
16	hallway	hallway	12,1
16	hallway	hallway	12,1
16	hallway	hallway	12,1
17	office	office	9,6
17	office	office	9,6
17	office	office	20,6
17	office	office	20,6
17	office	office	20,6
18	office	office	1,3
18	office	office	6,3
18	office	office	6,3
18	garden	garden	14,15
18	garden	garden	14,15
19	garden	garden	9,12
19	kitchen	kitchen	15,5
19	kitchen	kitchen	15,5
19	garden	garden	17,12
19	garden	garden	20,24
20	kitchen	kitchen	4,1
20	hallway	hallway	9,10
20	hallway	hallway	13,10
20	hallway	hallway	13,10
20	garden	garden	25,28
21	bathroom	bathroom	1,3
21	bathroom	bathroom	7,3
21	bathroom	bathroom	7,3
21	bathroom	bathroom	7,3
21	garden	garden	13,16
22	garden	garden	10,8
22	garden	garden	10,8
22	garden	garden	10,8
22	office	office	18,19
22	office	office	18,19
23	office	office	15,12
23	hallway	hallway	18,19
23	hallway	hallway	18,19
23	kitchen	kitchen	34,32
23	kitchen	kitchen	35,37
24	office	office	4,8
24	office	office	11,8
24	office	office	17,8
24	office	office	17,8
24	bathroom	bathroom	34,33
25	garden	garden	3,4
25	garden	garden	7,6
25	garden	garden	10,4
25	garden	garden	16,6
25	garden	garden	16,6
26	bedroom	bedroom	1,2
26	office	office	5,9
26	kitchen	kitchen	14,13
26	kitchen	kitchen	14,13
26	hallway	hallway	16,6
27	kitchen	kitchen	1,3
27	hallway	hallway	13,11
27	hallway	hallway	13,11
27	bedroom	bedroom	18,7
27	bedroom	bedroom	18,7
28	garden	garden	3,4
28	garden	garden	3,4
28	garden	garden	9,4
28	garden	garden	9,4
28	garden	garden	23,17
29	garden	garden	1,2
29	garden	garden	5,2
29	garden	garden	5,2
29	garden	garden	5,2
29	garden	garden	18,15
30	bedroom	bedroom	12,10
30	bedroom	bedroom	12,10
30	bedroom	bedroom	12,10
30	hallway	hallway	21,23
30	hallway	hallway	26,8
31	hallway	hallway	4,3
31	hallway	hallway	4,3
31	hallway	hallway	4,3
31	office	office	16,19
31	office	office	21,19
32	bedroom	bedroom	7,8
32	bedroom	bedroom	7,8
32	garden	garden	19,11
32	office	office	22,23
32	office	office	22,23
33	office	office	4,5
33	office	office	4,5
33	garden	garden	12,11
33	garden	garden	18,8
33	garden	garden	18,8
34	bedroom	bedroom	15,17
34	bedroom	bedroom	20,17
34	garden	garden	24,25
34	kitchen	kitchen	24,29
34	bathroom	bathroom	37,35
35	kitchen	kitchen	8,2
35	kitchen	kitchen	8,2
35	kitchen	kitchen	8,2
35	bathroom	bathroom	17,7
35	bathroom	bathroom	17,7
36	bedroom	bedroom	4,3
36	bedroom	bedroom	4,3
36	bedroom	bedroom	4,3
36	kitchen	kitchen	14,15
36	kitchen	kitchen	17,15
37	bedroom	bedroom	9,3
37	bedroom	bedroom	16,19
37	bedroom	bedroom	22,19
37	kitchen	kitchen	24,26
37	kitchen	kitchen	30,26
38	hallway	hallway	2,3
38	bedroom	bedroom	2,7
38	bedroom	bedroom	17,7
38	bedroom	bedroom	17,7
38	kitchen	kitchen	27,16
39	office	office	4,1
39	hallway	hallway	6,9
39	garden	garden	7,8
39	garden	garden	14,8
39	garden	garden	14,8
40	bedroom	bedroom	15,10
40	bedroom	bedroom	15,10
40	bathroom	bathroom	19,21
40	bathroom	bathroom	25,21
40	bathroom	bathroom	27,21
41	kitchen	kitchen	8,3
41	kitchen	kitchen	8,3
41	garden	garden	14,11
41	garden	garden	14,11
41	garden	garden	14,11
42	garden	garden	12,11
42	garden	garden	12,11
42	garden	garden	18,9
42	garden	garden	18,9
42	garden	garden	18,9
43	bathroom	bathroom	17,18
43	bathroom	bathroom	17,18
43	bathroom	bathroom	24,23
43	bathroom	bathroom	24,23
43	bathroom	bathroom	24,23
44	garden	garden	9,3
44	garden	garden	9,3
44	kitchen	kitchen	22,24
44	kitchen	kitchen	22,24
44	garden	garden	32,3
45	office	office	16,10
45	office	office	16,10
45	office	office	16,10
45	office	office	31,22
45	office	office	31,22
46	garden	garden	3,4
46	kitchen	kitchen	3,7
46	garden	garden	14,17
46	bathroom	bathroom	21,18
46	office	office	23,20
47	garden	garden	9,4
47	garden	garden	13,4
47	garden	garden	13,4
47	office	office	16,19
47	office	office	16,19
48	office	office	3,1
48	bathroom	bathroom	4,7
48	bathroom	bathroom	4,7
48	bathroom	bathroom	15,7
48	bathroom	bathroom	20,14
49	garden	garden	16,11
49	garden	garden	16,11
49	garden	garden	16,11
49	bedroom	bedroom	27,29
49	bedroom	bedroom	27,32
50	office	office	12,8
50	bathroom	bathroom	11,14
50	bathroom	bathroom	21,14
50	bathroom	bathroom	21,14
50	bathroom	bathroom	28,14
51	office	office	11,14
51	office	office	19,14
51	office	office	19,14
51	bedroom	bedroom	24,18
51	bedroom	bedroom	24,18
52	hallway	hallway	4,8
52	kitchen	kitchen	7,11
52	bathroom	bathroom	16,10
52	hallway	hallway	18,20
52	hallway	hallway	19,23
53	bedroom	bedroom	6,10
53	bedroom	bedroom	12,10
53	garden	garden	18,17
53	garden	garden	18,17
53	garden	garden	18,17
54	garden	garden	8,2
54	garden	garden	8,2
54	kitchen	kitchen	14,10
54	kitchen	kitchen	14,10
54	kitchen	kitchen	21,10
55	garden	garden	8,3
55	garden	garden	8,3
55	garden	garden	8,3
55	kitchen	kitchen	14,19
55	kitchen	kitchen	23,19
56	hallway	hallway	10,12
56	hallway	hallway	10,12
56	hallway	hallway	18,22
56	hallway	hallway	24,12
56	hallway	hallway	24,12
57	bathroom	bathroom	22,19
57	hallway	hallway	24,18
57	bathroom	bathroom	22,19
57	kitchen	kitchen	36,27
57	kitchen	kitchen	36,27
58	bedroom	bedroom	21,16
58	bedroom	bedroom	25,16
58	bedroom	bedroom	36,22
58	bedroom	bedroom	42,22
58	bedroom	bedroom	42,22
59	bedroom	bedroom	1,2
59	bedroom	bedroom	4,5
59	garden	garden	4,7
59	garden	garden	11,12
59	garden	garden	16,12
60	garden	garden	7,10
60	kitchen	kitchen	12,5
60	kitchen	kitchen	12,5
60	kitchen	kitchen	22,19
60	kitchen	kitchen	22,19
61	garden	garden	7,8
61	garden	garden	7,8
61	bathroom	bathroom	11,5
61	bathroom	bathroom	11,5
61	bathroom	bathroom	17,19
62	hallway	hallway	3,1
62	kitchen	kitchen	7,9
62	hallway	hallway	12,11
62	hallway	hallway	12,11
62	hallway	hallway	18,11
63	kitchen	kitchen	8,3
63	kitchen	kitchen	14,3
63	kitchen	kitchen	18,3
63	kitchen	kitchen	18,3
63	kitchen	kitchen	18,3
64	hallway	hallway	10,8
64	hallway	hallway	9,13
64	hallway	hallway	15,4
64	hallway	hallway	18,8
64	hallway	hallway	18,8
65	bathroom	bathroom	4,6
65	office	office	9,1
65	hallway	hallway	16,13
65	kitchen	kitchen	20,18
65	kitchen	kitchen	20,18
66	office	office	10,5
66	office	office	10,5
66	office	office	10,5
66	garden	garden	23,22
66	garden	garden	23,22
67	bedroom	bedroom	2,4
67	bedroom	bedroom	7,4
67	bedroom	bedroom	7,4
67	bedroom	bedroom	7,4
67	kitchen	kitchen	15,16
68	bedroom	bedroom	2,5
68	office	office	11,8
68	bedroom	bedroom	14,5
68	bedroom	bedroom	20,5
68	garden	garden	23,24
69	office	office	4,2
69	office	office	9,2
69	office	office	9,2
